# energy/N    magnetization    seed 
-0.4816    0.0176    1692387990.4008439 
-0.5056    -0.0272    1692387990.4063337 
-0.5516    0.052    1692387990.4118633 
-0.5112    -0.0192    1692387990.4173894 
-0.5276    -0.0168    1692387990.4230242 
-0.5408    -0.024    1692387990.4284852 
-0.5524    -0.028    1692387990.4340014 
-0.4792    -0.016    1692387990.4394693 
-0.5508    -0.0024    1692387990.4449446 
-0.4824    0.0064    1692387990.4503913 
-0.4468    -0.036    1692387990.4559295 
-0.5276    -0.0216    1692387990.461382 
-0.4632    0.0224    1692387990.466744 
-0.5192    -0.0064    1692387990.472244 
-0.5104    0.0208    1692387990.4777384 
-0.4696    -0.016    1692387990.4831262 
-0.506    0.0216    1692387990.4884782 
-0.4872    0.0064    1692387990.4939568 
-0.5956    0.0104    1692387990.499342 
-0.4944    -0.0016    1692387990.504748 
-0.5164    0.0216    1692387990.5102735 
-0.504    0.0208    1692387990.515759 
-0.512    0.0112    1692387990.5211928 
-0.4872    0.0064    1692387990.5266736 
-0.5108    -0.0184    1692387990.532055 
-0.5112    -0.0128    1692387990.5373983 
-0.5016    -0.0384    1692387990.5428917 
-0.4712    0.0032    1692387990.5482838 
-0.4616    -0.0032    1692387990.5536416 
-0.5024    0.0464    1692387990.5591023 
-0.4852    0.0088    1692387990.5644865 
-0.494    -0.0152    1692387990.5698304 
-0.5496    0.0224    1692387990.5753117 
-0.4948    0.0136    1692387990.5807269 
-0.5292    0.02    1692387990.5860715 
-0.4944    0.0272    1692387990.5915034 
-0.4468    0.02    1692387990.5969481 
-0.4616    -0.0288    1692387990.602291 
-0.4972    -0.0312    1692387990.6077554 
-0.5124    -0.0296    1692387990.6131845 
-0.5136    -0.0016    1692387990.6185434 
-0.4648    0.0128    1692387990.6239603 
-0.4956    -0.0056    1692387990.6294138 
-0.5388    0.0232    1692387990.6349847 
-0.4684    -0.0376    1692387990.6406786 
-0.4884    0.0184    1692387990.6462467 
-0.5488    0.0272    1692387990.651732 
-0.5584    -0.0304    1692387990.6571796 
-0.4832    -0.008    1692387990.6626348 
-0.5448    0.0064    1692387990.667997 
-0.5528    -0.0096    1692387990.6734097 
-0.4916    -0.0056    1692387990.6788619 
-0.4784    0.0112    1692387990.6842506 
-0.4952    -0.0256    1692387990.6897573 
-0.4768    -0.0112    1692387990.6953857 
-0.5092    -0.0328    1692387990.7008584 
-0.5264    -0.008    1692387990.7062337 
-0.4608    0.0176    1692387990.7117627 
-0.5044    0.0056    1692387990.7171223 
-0.518    -0.004    1692387990.7224839 
-0.4748    0.0088    1692387990.7280283 
-0.5048    -0.0128    1692387990.7335427 
-0.4664    -0.0064    1692387990.7390046 
-0.4804    0.0008    1692387990.7444892 
-0.474    -0.0088    1692387990.7499397 
-0.534    -0.0152    1692387990.7552912 
-0.494    -0.036    1692387990.76078 
-0.506    0.0008    1692387990.7661443 
-0.5012    0.036    1692387990.7716713 
-0.4808    -0.0032    1692387990.7771635 
-0.5004    0.0296    1692387990.7825701 
-0.5032    -0.0064    1692387990.7879057 
-0.4904    0.0    1692387990.7934065 
-0.516    -0.0064    1692387990.7987676 
-0.4828    0.0392    1692387990.804147 
-0.5168    0.024    1692387990.809579 
-0.4804    -0.0264    1692387990.8150034 
-0.4928    0.0112    1692387990.820362 
-0.4996    -0.0248    1692387990.8257864 
-0.5204    -0.0328    1692387990.8312185 
-0.4644    -0.0168    1692387990.8365712 
-0.5192    -0.0032    1692387990.841989 
-0.5024    0.008    1692387990.8474257 
-0.5196    0.0424    1692387990.8527555 
-0.5064    -0.0064    1692387990.8581667 
-0.568    0.0016    1692387990.8635876 
-0.5536    -0.0048    1692387990.8689625 
-0.496    -0.0304    1692387990.8743827 
-0.4496    -0.0048    1692387990.8798766 
-0.4936    -0.016    1692387990.8852348 
-0.4836    0.0248    1692387990.8906186 
-0.5304    0.0    1692387990.8960705 
-0.4992    -0.0112    1692387990.9014194 
-0.4904    -0.0256    1692387990.906788 
-0.5    0.0224    1692387990.9122944 
-0.4956    -0.0152    1692387990.9176333 
-0.5236    -0.0088    1692387990.9230359 
-0.508    -0.0064    1692387990.928487 
-0.548    0.0256    1692387990.9338646 
-0.4776    0.0256    1692387990.9392116 
-0.5228    -0.02    1692387990.9447374 
-0.5036    0.0264    1692387990.9501245 
-0.4816    0.0304    1692387990.9555857 
-0.4484    0.0088    1692387990.9611266 
-0.5044    0.0008    1692387990.9665759 
-0.5392    -0.0368    1692387990.9721045 
-0.506    -0.0248    1692387990.9776373 
-0.5336    -0.0032    1692387990.9831526 
-0.4636    -0.0024    1692387990.9885755 
-0.5252    0.02    1692387990.9940567 
-0.484    0.0192    1692387990.9994678 
-0.4508    -0.012    1692387991.0049272 
-0.5392    -0.008    1692387991.0105739 
-0.5052    0.0168    1692387991.0162957 
-0.5036    0.0008    1692387991.0223687 
-0.5124    0.0072    1692387991.02801 
-0.5248    -0.0368    1692387991.0336998 
-0.4628    0.02    1692387991.0394373 
-0.4544    -0.008    1692387991.045085 
-0.5024    -0.0112    1692387991.0506558 
-0.5236    -0.0072    1692387991.0562785 
-0.4892    0.02    1692387991.0618622 
-0.4636    0.044    1692387991.0675657 
-0.5096    0.0064    1692387991.0731566 
-0.544    -0.0016    1692387991.0787616 
-0.4808    0.0384    1692387991.0842526 
-0.4992    0.024    1692387991.0897703 
-0.5024    -0.024    1692387991.095334 
-0.5252    -0.0248    1692387991.1008327 
-0.4732    0.0024    1692387991.106321 
-0.4768    -0.0272    1692387991.1118617 
-0.4872    -0.0576    1692387991.1174083 
-0.504    -0.0016    1692387991.1230512 
-0.5392    -0.024    1692387991.128619 
-0.5368    0.0224    1692387991.1342115 
-0.4644    0.0296    1692387991.139614 
-0.5084    -0.004    1692387991.1450982 
-0.5276    0.0056    1692387991.1505086 
-0.5308    -0.012    1692387991.1559134 
-0.5112    0.0064    1692387991.1613991 
-0.5236    -0.0104    1692387991.1668382 
-0.462    0.0152    1692387991.1722023 
-0.5152    0.008    1692387991.1776376 
-0.4904    -0.0032    1692387991.1831348 
-0.476    0.0    1692387991.1886532 
-0.5324    0.0264    1692387991.1941743 
-0.5124    0.0344    1692387991.1996908 
-0.4856    0.0128    1692387991.205057 
-0.4684    -0.012    1692387991.2105536 
-0.5164    0.0072    1692387991.2160943 
-0.518    -0.0024    1692387991.2215803 
-0.5192    0.0032    1692387991.227116 
-0.4888    -0.0064    1692387991.2326336 
-0.4848    -0.0144    1692387991.2381058 
-0.5432    0.0032    1692387991.2435906 
-0.5148    -0.02    1692387991.249025 
-0.536    -0.0208    1692387991.2545285 
-0.5224    -0.0032    1692387991.2600317 
-0.4984    -0.0192    1692387991.265553 
-0.508    -0.0192    1692387991.2710426 
-0.4576    -0.0304    1692387991.2766385 
-0.4928    -0.0048    1692387991.2821739 
-0.5324    0.0152    1692387991.2876616 
-0.526    0.0056    1692387991.293141 
-0.5    -0.016    1692387991.2986083 
-0.5024    0.0048    1692387991.3040948 
-0.4996    0.028    1692387991.3095942 
-0.5376    -0.0016    1692387991.3150697 
-0.4624    0.04    1692387991.3205292 
-0.5024    0.0336    1692387991.3260362 
-0.4768    -0.0048    1692387991.3315773 
-0.472    -0.0336    1692387991.3370247 
-0.5272    0.0224    1692387991.342539 
-0.5152    0.0016    1692387991.3479903 
-0.5048    0.0384    1692387991.3534727 
-0.4688    -0.0048    1692387991.358898 
-0.4856    -0.0192    1692387991.3644116 
-0.4728    0.0288    1692387991.3698692 
-0.4712    0.0096    1692387991.3753798 
-0.4752    0.0048    1692387991.3809402 
-0.5028    0.0088    1692387991.3863902 
-0.4908    -0.004    1692387991.3917499 
-0.5016    0.0    1692387991.3972664 
-0.5108    0.0088    1692387991.402634 
-0.5312    -0.0016    1692387991.4080672 
-0.4868    -0.0072    1692387991.4136019 
-0.4932    -0.028    1692387991.4190326 
-0.4716    -0.0136    1692387991.424419 
-0.5008    -0.008    1692387991.4299808 
-0.4984    0.0064    1692387991.4354239 
-0.5036    0.0088    1692387991.4408283 
-0.5268    0.0168    1692387991.4463677 
-0.4368    -0.0016    1692387991.4518769 
-0.4884    -0.0088    1692387991.4573224 
-0.5328    -0.024    1692387991.4628966 
-0.4064    -0.0272    1692387991.4684145 
-0.4556    0.028    1692387991.4739556 
-0.4496    0.0112    1692387991.4796777 
-0.5112    -0.0288    1692387991.4852319 
-0.4936    0.016    1692387991.4908278 
-0.4904    -0.0352    1692387991.496573 
-0.5544    -0.0064    1692387991.5021634 
-0.4988    -0.036    1692387991.5077178 
-0.4824    -0.0096    1692387991.5135262 
-0.4972    -0.0456    1692387991.5192125 
-0.492    -0.0096    1692387991.5247915 
-0.5248    0.0176    1692387991.530474 
-0.4952    0.0096    1692387991.5360339 
-0.4796    -0.0184    1692387991.541448 
-0.4896    -0.0112    1692387991.546867 
-0.5656    -0.0448    1692387991.5522704 
-0.5172    -0.0024    1692387991.557679 
-0.4592    -0.024    1692387991.563245 
-0.4708    -0.004    1692387991.568749 
-0.4324    0.0296    1692387991.5741887 
-0.512    0.0048    1692387991.579721 
-0.452    0.0544    1692387991.5851614 
-0.4884    -0.0008    1692387991.5906937 
-0.4924    0.0216    1692387991.5961847 
-0.4804    -0.004    1692387991.6017067 
-0.48    -0.0048    1692387991.6071572 
-0.4268    0.0168    1692387991.6127 
-0.4712    -0.0032    1692387991.618199 
-0.4936    -0.0256    1692387991.6236756 
-0.496    -0.0176    1692387991.6292088 
-0.4792    0.016    1692387991.6346757 
-0.5132    0.0136    1692387991.6401715 
-0.4868    0.0056    1692387991.6457098 
-0.4812    0.0056    1692387991.651282 
-0.4732    0.012    1692387991.6567028 
-0.5144    0.0032    1692387991.662264 
-0.5256    0.0    1692387991.667724 
-0.494    -0.0104    1692387991.673122 
-0.53    -0.0072    1692387991.6785831 
-0.5128    -0.0224    1692387991.6840427 
-0.4792    0.016    1692387991.6894279 
-0.554    0.0344    1692387991.694892 
-0.4716    -0.0136    1692387991.7003942 
-0.4968    0.0128    1692387991.7057867 
-0.4848    -0.0144    1692387991.7112176 
-0.514    0.0264    1692387991.716695 
-0.4832    0.0176    1692387991.7220912 
-0.5508    -0.0184    1692387991.7278218 
-0.5104    -0.0368    1692387991.733573 
-0.5528    -0.0256    1692387991.7391527 
-0.5144    0.0032    1692387991.744675 
-0.5016    0.016    1692387991.750186 
-0.5452    -0.0088    1692387991.7556076 
-0.4548    0.0088    1692387991.7611418 
-0.4928    0.024    1692387991.7666023 
-0.4788    0.0072    1692387991.7720163 
-0.476    0.0128    1692387991.7774467 
-0.5428    0.012    1692387991.78299 
-0.5092    0.0088    1692387991.7884448 
-0.4744    0.0064    1692387991.7938638 
-0.5408    -0.0048    1692387991.799374 
-0.5412    -0.0088    1692387991.8049054 
-0.506    0.012    1692387991.8103635 
-0.5172    0.0072    1692387991.8158822 
-0.5    0.0224    1692387991.8212545 
-0.4828    0.0184    1692387991.8266401 
-0.504    -0.0272    1692387991.8321445 
-0.4952    -0.0032    1692387991.8375552 
-0.5076    0.0216    1692387991.842951 
-0.5216    0.0272    1692387991.8484812 
-0.492    -0.0032    1692387991.8538876 
-0.5404    -0.0264    1692387991.8593068 
-0.4852    0.004    1692387991.8648384 
-0.5104    -0.04    1692387991.8703334 
-0.5432    -0.032    1692387991.8757749 
-0.4664    -0.016    1692387991.881334 
-0.4988    -0.0216    1692387991.8867304 
-0.466    0.0024    1692387991.8921328 
-0.47    0.0056    1692387991.8976426 
-0.4788    -0.0008    1692387991.903095 
-0.468    0.0032    1692387991.908467 
-0.4628    -0.0072    1692387991.913979 
-0.514    -0.0232    1692387991.9193757 
-0.546    -0.0216    1692387991.9247887 
-0.4892    0.0072    1692387991.9303043 
-0.502    -0.0184    1692387991.9357362 
-0.4828    -0.012    1692387991.9412382 
-0.4852    -0.0008    1692387991.946756 
-0.4548    0.0168    1692387991.9523225 
-0.4888    0.0096    1692387991.957874 
-0.45    -0.0248    1692387991.963447 
-0.53    0.004    1692387991.9689884 
-0.5196    -0.0168    1692387991.9744782 
-0.524    0.0256    1692387991.9799714 
-0.5168    0.0016    1692387991.9854164 
-0.5052    0.004    1692387991.9909234 
-0.5164    -0.028    1692387991.9964485 
-0.4912    0.0144    1692387992.0019898 
-0.5256    0.048    1692387992.0074494 
-0.4944    -0.0016    1692387992.013002 
-0.506    -0.0136    1692387992.0184984 
-0.5132    -0.0184    1692387992.0239737 
-0.5008    0.0176    1692387992.0295022 
-0.4908    0.0008    1692387992.034948 
-0.4732    -0.0104    1692387992.0404449 
-0.5164    0.004    1692387992.0459476 
-0.528    0.0112    1692387992.051431 
-0.4996    -0.0072    1692387992.0568202 
-0.5744    0.0464    1692387992.0622685 
-0.4764    0.004    1692387992.0677404 
-0.4848    -0.0048    1692387992.0731466 
-0.4952    0.032    1692387992.0786006 
-0.4804    -0.0152    1692387992.0841138 
-0.5104    -0.0176    1692387992.089564 
-0.4724    -0.0088    1692387992.0950608 
-0.4888    0.0128    1692387992.1005483 
-0.4736    0.0144    1692387992.105938 
-0.5356    -0.0136    1692387992.1113381 
-0.4876    0.0264    1692387992.1168737 
-0.4652    -0.0344    1692387992.1223626 
-0.4708    0.0424    1692387992.1277664 
-0.4976    0.0112    1692387992.1332726 
-0.52    -0.0112    1692387992.1386397 
-0.4576    0.0368    1692387992.1440291 
-0.4932    -0.0312    1692387992.149518 
-0.4644    0.004    1692387992.1549377 
-0.5028    -0.0184    1692387992.1603115 
-0.508    0.0096    1692387992.1658359 
-0.4296    0.0128    1692387992.1712584 
-0.5148    0.0104    1692387992.1766627 
-0.4868    0.02    1692387992.182151 
